Start Time,End Time,Speed
2023-05-23 07:34:16,2023-05-23 07:34:16,0.8881521536828175
2023-05-23 07:35:30,2023-05-23 07:35:30,1.2546847571333126
2023-05-23 07:36:31,2023-05-23 07:36:31,1.4674404586406735
2023-05-23 07:37:33,2023-05-23 07:37:33,1.251674910851862
2023-05-23 07:38:42,2023-05-23 07:38:42,0.5835366184400761
2023-05-23 07:39:32,2023-05-23 07:39:32,1.344817103985198
2023-05-23 07:54:18,2023-05-23 07:54:18,0.4524208196406725
2023-05-23 07:55:52,2023-05-23 07:55:52,0.9467269100737031
2023-05-23 07:55:56,2023-05-23 07:55:56,0.9467269000813342
2023-05-23 07:56:57,2023-05-23 07:56:57,0.9600078042346877
2023-05-23 07:58:09,2023-05-23 07:58:09,1.337553615491072
2023-05-23 07:59:10,2023-05-23 07:59:10,1.3922131812375345
2023-05-23 08:00:13,2023-05-23 08:00:13,1.3094097486195324
2023-05-23 08:01:04,2023-05-23 08:01:04,1.3198477791537826
2023-05-23 08:33:07,2023-05-23 08:33:07,0.3436058028988593
2023-05-23 08:34:34,2023-05-23 08:34:34,1.4495263057821686
2023-05-23 08:35:34,2023-05-23 08:35:34,1.3828050910026473
2023-05-23 08:36:35,2023-05-23 08:36:35,0.8977365201737072
2023-05-23 10:52:49,2023-05-23 10:52:49,0.3436058010235637
2023-05-23 10:54:34,2023-05-23 10:54:34,1.2005252790286416
2023-05-23 10:55:45,2023-05-23 10:55:45,0.945843476892661
2023-05-23 10:57:02,2023-05-23 10:57:02,1.3720700202500393
2023-05-23 10:58:04,2023-05-23 10:58:04,1.2969246155616565
2023-05-23 10:58:38,2023-05-23 10:58:38,0.30037116424929955
2023-05-23 10:59:18,2023-05-23 10:59:18,1.4242172075324586
2023-05-23 11:00:13,2023-05-23 11:00:13,0.3678086486609371
2023-05-23 11:01:58,2023-05-23 11:01:58,0.8667703461777196
2023-05-23 11:03:06,2023-05-23 11:03:06,1.2848460724959851
2023-05-23 11:03:42,2023-05-23 11:03:42,1.439563413315671
2023-05-23 11:04:12,2023-05-23 11:04:12,1.375592931164
2023-05-23 11:05:07,2023-05-23 11:05:07,0.7403210419692572
2023-05-23 11:06:33,2023-05-23 11:06:33,0.6201278347061413
2023-05-23 11:07:52,2023-05-23 11:07:52,0.610135881020897
2023-05-23 11:09:26,2023-05-23 11:09:26,0.36816225114428797
2023-05-23 13:06:30,2023-05-23 13:06:30,0.34360577697289996
2023-05-23 13:08:24,2023-05-23 13:08:24,1.051285119646434
2023-05-23 13:09:02,2023-05-23 13:09:02,0.9156425246930334
2023-05-23 13:10:23,2023-05-23 13:10:23,0.5769430277006312
2023-05-23 13:11:04,2023-05-23 13:11:04,0.5769430549715535
2023-05-23 13:11:40,2023-05-23 13:11:40,1.3615180890724525
2023-05-23 13:12:13,2023-05-23 13:12:13,1.3086202528291604
2023-05-23 13:12:52,2023-05-23 13:12:52,1.3406747272983361
2023-05-23 13:13:25,2023-05-23 13:13:25,0.9406967885501544
2023-05-23 13:13:56,2023-05-23 13:13:56,1.321245071045469
2023-05-23 13:14:18,2023-05-23 13:14:18,1.308450057850795
2023-05-23 13:14:47,2023-05-23 13:14:47,1.331685482505758
2023-05-23 13:15:09,2023-05-23 13:15:09,1.291224051484431
2023-05-23 13:15:28,2023-05-23 13:15:28,1.323912120312406
2023-05-23 13:15:59,2023-05-23 13:15:59,1.224050179192992
2023-05-23 13:16:22,2023-05-23 13:16:22,1.2975941471723549
2023-05-23 13:16:39,2023-05-23 13:16:39,0.8262743342933656
2023-05-23 13:17:11,2023-05-23 13:17:11,0.8729997216516896
2023-05-23 13:17:39,2023-05-23 13:17:39,1.5314659277923115
2023-05-23 13:18:03,2023-05-23 13:18:03,1.1728453977276845
2023-05-23 13:21:14,2023-05-23 13:21:14,0.6396977672612216
2023-05-23 13:22:47,2023-05-23 13:22:47,1.3685471242939367
2023-05-23 13:23:45,2023-05-23 13:23:45,1.4882240712024013
2023-05-23 13:24:30,2023-05-23 13:24:30,1.093423411612978
2023-05-23 13:24:59,2023-05-23 13:24:59,0.6460002334044999
2023-05-23 13:25:57,2023-05-23 13:25:57,0.3092452309423183
2023-05-23 13:39:34,2023-05-23 13:39:34,0.5754934111779152
2023-05-23 13:40:12,2023-05-23 13:40:12,1.0122565346776433
2023-05-23 13:48:51,2023-05-23 13:48:51,0.3436058049282888
2023-05-23 13:50:20,2023-05-23 13:50:20,0.7646644500009665
2023-05-23 13:51:02,2023-05-23 13:51:02,1.4524386549290353
2023-05-23 13:51:50,2023-05-23 13:51:50,1.177721614318017
2023-05-23 13:52:18,2023-05-23 13:52:18,1.357746447013121
2023-05-23 13:52:41,2023-05-23 13:52:41,1.3057268553185766
2023-05-23 13:53:02,2023-05-23 13:53:02,1.286245226182755
2023-05-23 13:53:47,2023-05-23 13:53:47,1.4015654955441146
2023-05-23 13:54:41,2023-05-23 13:54:41,1.5693991172825446
2023-05-23 13:55:09,2023-05-23 13:55:09,1.2674975681179639
2023-05-23 13:56:15,2023-05-23 13:56:15,0.34360577887480415
2023-05-23 13:57:07,2023-05-23 13:57:07,0.6159282978282098
2023-05-23 13:57:34,2023-05-23 13:57:34,1.3046289278182148
2023-05-23 13:58:07,2023-05-23 13:58:07,0.4292270066437026
2023-05-23 13:58:40,2023-05-23 13:58:40,0.5824508280687448
2023-05-23 13:59:07,2023-05-23 13:59:07,1.2006080942093011
2023-05-23 13:59:55,2023-05-23 13:59:55,0.9601285221973209
2023-05-23 14:00:42,2023-05-23 14:00:42,1.1351243370588282
2023-05-23 16:29:13,2023-05-23 16:29:13,0.2863381767984429
2023-05-23 16:30:15,2023-05-23 16:30:15,1.153614725866935
2023-05-23 16:31:18,2023-05-23 16:31:18,1.1777784569967527
2023-05-23 16:32:21,2023-05-23 16:32:21,1.1559960048392464
2023-05-23 16:33:03,2023-05-23 16:33:03,1.3696369806961666
2023-05-23 16:33:38,2023-05-23 16:33:38,1.3622603577618981
2023-05-23 16:34:11,2023-05-23 16:34:11,1.3280622623894778
2023-05-23 16:34:44,2023-05-23 16:34:44,1.3428532306940204
2023-05-23 16:35:17,2023-05-23 16:35:17,1.391402168449826
2023-05-23 16:35:47,2023-05-23 16:35:47,1.3760397475815282
2023-05-23 16:36:17,2023-05-23 16:36:17,1.2382356846656637
2023-05-23 16:36:47,2023-05-23 16:36:47,0.8610569888232477
2023-05-23 16:37:17,2023-05-23 16:37:17,0.9998349609878904
2023-05-23 16:37:52,2023-05-23 16:37:52,1.4163295710289927
2023-05-23 16:38:28,2023-05-23 16:38:28,1.3796790093296323
2023-05-23 16:39:02,2023-05-23 16:39:02,1.398820124660303
2023-05-23 16:39:49,2023-05-23 16:39:49,1.7446592596748531
2023-05-23 16:40:40,2023-05-23 16:40:40,1.3629109960675247
2023-05-23 16:41:37,2023-05-23 16:41:37,0.5157335699106192
2023-05-23 17:19:44,2023-05-23 17:19:44,0.34360577697289996
2023-05-23 19:06:11,2023-05-23 19:06:11,0.320698758014256
2023-05-23 19:06:54,2023-05-23 19:06:54,1.3011930136225747
2023-05-23 19:07:37,2023-05-23 19:07:37,1.2676663472949812
2023-05-23 19:08:18,2023-05-23 19:08:18,1.268112850295155
2023-05-23 19:08:55,2023-05-23 19:08:55,1.50140313327957
2023-05-23 19:09:40,2023-05-23 19:09:40,1.4164643310808247
2023-05-23 19:10:26,2023-05-23 19:10:26,1.3064995411613896
2023-05-23 19:11:04,2023-05-23 19:11:04,0.9094240759824772
2023-05-23 19:11:34,2023-05-23 19:11:34,0.5153927408396752
2023-05-23 19:23:24,2023-05-23 19:23:24,0.3436058045091675
2023-05-23 19:25:01,2023-05-23 19:25:01,0.532528603458758
2023-05-23 19:26:03,2023-05-23 19:26:03,1.053951520080122
2023-05-23 19:27:36,2023-05-23 19:27:36,1.129615478199343
2023-05-23 19:28:21,2023-05-23 19:28:21,0.6398404775776647
2023-05-23 19:29:32,2023-05-23 19:29:32,0.5628171427107376
2023-05-23 19:30:59,2023-05-23 19:30:59,1.1011463487292312
2023-05-23 19:31:59,2023-05-23 19:31:59,1.2722688133862325
2023-05-23 19:32:59,2023-05-23 19:32:59,1.064559210043183
2023-05-23 19:34:11,2023-05-23 19:34:11,0.6084051729034934
2023-05-23 19:34:58,2023-05-23 19:34:58,1.2327089001371594
2023-05-23 19:54:14,2023-05-23 19:54:14,0.2977917038703806
2023-05-23 20:02:06,2023-05-23 20:02:06,0.3092452309423183
2023-05-23 20:09:05,2023-05-23 20:09:05,0.3436058071316694
2023-05-23 20:10:10,2023-05-23 20:10:10,0.9537354594959186
2023-05-23 20:11:11,2023-05-23 20:11:11,0.7864053938517961
2023-05-23 20:12:11,2023-05-23 20:12:11,1.096214828368438
2023-05-23 20:13:12,2023-05-23 20:13:12,1.2862007174177688
2023-05-23 20:14:13,2023-05-23 20:14:13,1.3106487067693897
2023-05-23 20:15:13,2023-05-23 20:15:13,1.272223214685489
2023-05-23 20:16:14,2023-05-23 20:16:14,1.0977215689888238
2023-05-23 20:17:14,2023-05-23 20:17:14,1.4528793098556678
2023-05-23 20:18:08,2023-05-23 20:18:08,1.362545520510221
2023-05-23 20:19:03,2023-05-23 20:19:03,0.8383496354413074
2023-05-23 20:20:17,2023-05-23 20:20:17,0.7930698013798303
2023-05-23 20:21:20,2023-05-23 20:21:20,1.17079748208281
2023-05-23 22:03:30,2023-05-23 22:03:30,0.34360579996522866
2023-05-23 22:05:41,2023-05-23 22:05:41,0.9327978788131
2023-05-23 22:06:19,2023-05-23 22:06:19,0.9468574398701832
2023-05-23 22:07:21,2023-05-23 22:07:21,0.4677227243935924
2023-05-23 22:08:44,2023-05-23 22:08:44,0.934093302194424
2023-05-23 22:09:45,2023-05-23 22:09:45,0.9452738911102028
2023-05-23 22:10:45,2023-05-23 22:10:45,1.2014167605394557
2023-05-23 22:11:45,2023-05-23 22:11:45,1.2256642716942079
2023-05-23 22:12:46,2023-05-23 22:12:46,1.1606181292513384
2023-05-23 22:13:46,2023-05-23 22:13:46,1.3619091236781982
2023-05-23 22:14:47,2023-05-23 22:14:47,1.4569717238783493
2023-05-23 22:15:47,2023-05-23 22:15:47,1.3487022401045246
2023-05-23 22:16:40,2023-05-23 22:16:40,1.351649484479738
2023-05-23 22:17:53,2023-05-23 22:17:53,0.5499386342695299
2023-05-23 22:19:13,2023-05-23 22:19:13,1.3150053326834947
2023-05-23 22:19:16,2023-05-23 22:19:16,1.3150052842376065
2023-05-23 22:20:13,2023-05-23 22:20:13,1.422362806701652
2023-05-23 22:21:13,2023-05-23 22:21:13,1.1664935900121818
2023-05-23 22:22:07,2023-05-23 22:22:07,0.8176178512057726
2023-05-23 23:26:15,2023-05-23 23:26:15,0.3436058028988593
2023-05-24 07:34:35,2023-05-24 07:34:35,0.3436058042335291
2023-05-24 07:36:56,2023-05-24 07:36:56,1.532485371892431
2023-05-24 07:37:57,2023-05-24 07:37:57,1.433144898060009
2023-05-24 07:38:40,2023-05-24 07:38:40,1.3143072059080152
2023-05-24 07:39:24,2023-05-24 07:39:24,1.056247560988185
2023-05-24 07:40:43,2023-05-24 07:40:43,0.37984854795527323
2023-05-24 07:41:29,2023-05-24 07:41:29,1.536463279119522
2023-05-24 07:53:08,2023-05-24 07:53:08,0.3436058205355686
2023-05-24 07:55:06,2023-05-24 07:55:06,0.7171312339839356
2023-05-24 07:55:57,2023-05-24 07:55:57,0.9547261093224636
2023-05-24 07:56:27,2023-05-24 07:56:27,1.3494838786707128
2023-05-24 07:56:59,2023-05-24 07:56:59,1.5358257427114133
2023-05-24 07:57:30,2023-05-24 07:57:30,1.5069244499563796
2023-05-24 07:58:00,2023-05-24 07:58:00,1.379915797535935
2023-05-24 07:58:30,2023-05-24 07:58:30,1.279781264150166
2023-05-24 07:59:00,2023-05-24 07:59:00,1.3250024056086
2023-05-24 07:59:31,2023-05-24 07:59:31,1.1012183616902094
2023-05-24 08:00:01,2023-05-24 08:00:01,1.0864894316088434
2023-05-24 08:00:31,2023-05-24 08:00:31,1.2971495816834486
2023-05-24 08:33:12,2023-05-24 08:33:12,0.3436058234600633
2023-05-24 08:35:01,2023-05-24 08:35:01,2.1388888359069824
2023-05-24 08:36:00,2023-05-24 08:36:00,1.4722222089767456
2023-05-24 08:36:13,2023-05-24 08:36:13,1.5593507464021974
2023-05-24 08:36:53,2023-05-24 08:36:53,1.496652024317689
2023-05-24 08:37:47,2023-05-24 08:37:47,1.2045752055392955
2023-05-24 08:38:35,2023-05-24 08:38:35,1.4941360399608143
2023-05-24 08:39:55,2023-05-24 08:39:55,1.4845290364068418
2023-05-24 08:40:53,2023-05-24 08:40:53,1.456688582886405
2023-05-24 08:41:35,2023-05-24 08:41:35,1.3521807938919188
2023-05-24 08:42:55,2023-05-24 08:42:55,1.1315333155987033
2023-05-24 08:43:38,2023-05-24 08:43:38,1.4317550654923816
2023-05-24 08:44:14,2023-05-24 08:44:14,1.2021155911775583
2023-05-24 08:44:54,2023-05-24 08:44:54,1.0381964281921165
2023-05-24 08:45:33,2023-05-24 08:45:33,1.2558398081662465
2023-05-24 08:46:19,2023-05-24 08:46:19,1.0638447916455716
2023-05-24 08:46:46,2023-05-24 08:46:46,0.6840253635865211
2023-05-24 08:47:11,2023-05-24 08:47:11,1.0473819165839167
2023-05-24 08:47:35,2023-05-24 08:47:35,0.8112596583375729
2023-05-24 08:47:55,2023-05-24 08:47:55,0.8232534889049552
2023-05-24 08:48:11,2023-05-24 08:48:11,0.7237781000427643
2023-05-24 10:47:18,2023-05-24 10:47:18,0.3436058135655409
2023-05-24 10:49:37,2023-05-24 10:49:37,0.805527567134028
2023-05-24 10:50:00,2023-05-24 10:50:00,1.297174168124354
2023-05-24 10:50:22,2023-05-24 10:50:22,0.26553618586828887
2023-05-24 11:08:01,2023-05-24 11:08:01,0.3748453550379657
2023-05-24 11:08:28,2023-05-24 11:08:28,0.2822708672369206
2023-05-24 11:10:53,2023-05-24 11:10:53,0.3436058018095332
2023-05-24 11:11:47,2023-05-24 11:11:47,0.6708688666922689
2023-05-24 11:12:14,2023-05-24 11:12:14,1.2359256041573343
2023-05-24 11:12:43,2023-05-24 11:12:43,1.1074000882449748
2023-05-24 11:17:51,2023-05-24 11:17:51,0.3321522850861937
2023-05-24 11:18:34,2023-05-24 11:18:34,0.6791828395295695
2023-05-24 11:28:52,2023-05-24 11:28:52,0.3321522850861937
2023-05-24 11:29:47,2023-05-24 11:29:47,1.2002197806414507
2023-05-24 11:30:55,2023-05-24 11:30:55,0.8547575538326108
2023-05-24 12:03:45,2023-05-24 12:03:45,0.3436058182245514
2023-05-24 12:15:29,2023-05-24 12:15:29,0.6233717071570797
2023-05-24 12:16:28,2023-05-24 12:16:28,0.8271046796118793
2023-05-24 12:17:31,2023-05-24 12:17:31,0.462819460028312
2023-05-24 12:19:08,2023-05-24 12:19:08,0.34360580042972017
2023-05-24 12:20:24,2023-05-24 12:20:24,0.34360577887480415
2023-05-24 12:21:45,2023-05-24 12:21:45,1.3210243277800915
2023-05-24 12:22:36,2023-05-24 12:22:36,1.4622351182214774
2023-05-24 12:23:40,2023-05-24 12:23:40,1.4493067790154492
2023-05-24 12:24:48,2023-05-24 12:24:48,1.4767686024659799
2023-05-24 12:25:10,2023-05-24 12:25:10,1.5241814304635364
2023-05-24 12:25:53,2023-05-24 12:25:53,1.4959181597638627
2023-05-24 12:26:36,2023-05-24 12:26:36,1.3456672555362659
2023-05-24 12:27:07,2023-05-24 12:27:07,0.8548907310117687
2023-05-24 12:27:41,2023-05-24 12:27:41,1.4985350235783705
2023-05-24 12:28:04,2023-05-24 12:28:04,1.367255391852065
2023-05-24 12:29:35,2023-05-24 12:29:35,0.42493000846591583
2023-05-24 12:31:06,2023-05-24 12:31:06,1.05940669907398
2023-05-24 12:31:36,2023-05-24 12:31:36,1.2832650527292173
2023-05-24 12:32:06,2023-05-24 12:32:06,1.1768610438728249
2023-05-24 12:32:36,2023-05-24 12:32:36,0.9858141004264261
2023-05-24 12:33:03,2023-05-24 12:33:03,0.8064128010593944
2023-05-24 12:33:48,2023-05-24 12:33:48,1.0254125113373163
2023-05-24 12:34:38,2023-05-24 12:34:38,1.6470453369187406
2023-05-24 12:34:57,2023-05-24 12:34:57,1.7309540693142502
2023-05-24 12:36:25,2023-05-24 12:36:25,1.108819527024776
2023-05-24 12:37:06,2023-05-24 12:37:06,0.5657129453833192
2023-05-24 12:39:17,2023-05-24 12:39:17,0.3436058018095332
2023-05-24 12:41:02,2023-05-24 12:41:02,0.9644988910181225
2023-05-24 12:41:51,2023-05-24 12:41:51,1.5185938675137811
2023-05-24 12:42:27,2023-05-24 12:42:27,1.4914641021419097
2023-05-24 12:43:09,2023-05-24 12:43:09,1.1929171330211297
2023-05-24 12:43:40,2023-05-24 12:43:40,0.742635518209381
2023-05-24 12:45:13,2023-05-24 12:45:13,0.3436057961648435
2023-05-24 12:46:08,2023-05-24 12:46:08,1.241174601330113
2023-05-24 12:46:44,2023-05-24 12:46:44,0.6999995866943483
2023-05-24 15:43:22,2023-05-24 15:43:22,0.3436058013871415
2023-05-24 15:50:35,2023-05-24 15:50:35,0.34360581606760204
2023-05-24 15:51:55,2023-05-24 15:51:55,0.2519775955826297
2023-05-24 15:53:10,2023-05-24 15:53:10,0.6625347170064939
2023-05-24 15:54:30,2023-05-24 15:54:30,1.0603533084725287
2023-05-24 15:55:40,2023-05-24 15:55:40,1.249626238182322
2023-05-24 15:56:14,2023-05-24 15:56:14,1.3379375114473737
2023-05-24 15:58:21,2023-05-24 15:58:21,0.34360579689503046
2023-05-24 16:00:43,2023-05-24 16:00:43,1.198907203211064
2023-05-24 16:01:09,2023-05-24 16:01:09,1.24538962823724
2023-05-24 16:01:37,2023-05-24 16:01:37,1.1598168938479885
2023-05-24 16:02:07,2023-05-24 16:02:07,1.2068228984140599
2023-05-24 16:02:29,2023-05-24 16:02:29,1.10510619457817
2023-05-24 16:02:56,2023-05-24 16:02:56,1.2572664411051537
2023-05-24 16:03:27,2023-05-24 16:03:27,0.9178831592846765
2023-05-24 16:03:51,2023-05-24 16:03:51,1.3478582545382436
2023-05-24 16:04:16,2023-05-24 16:04:16,1.3512546277994093
2023-05-24 16:04:40,2023-05-24 16:04:40,1.4034870159502986
2023-05-24 16:04:59,2023-05-24 16:04:59,1.2900931991464277
2023-05-24 16:05:27,2023-05-24 16:05:27,1.4360150936551352
2023-05-24 16:05:58,2023-05-24 16:05:58,1.376903881616656
2023-05-24 16:06:15,2023-05-24 16:06:15,1.2861970825646087
2023-05-24 16:06:35,2023-05-24 16:06:35,1.3179839660557797
2023-05-24 16:07:01,2023-05-24 16:07:01,1.3581004875463873
2023-05-24 16:07:21,2023-05-24 16:07:21,1.3722357772288496
2023-05-24 16:07:41,2023-05-24 16:07:41,1.4304900830791372
2023-05-24 16:08:12,2023-05-24 16:08:12,1.2422913452270612
2023-05-24 16:08:37,2023-05-24 16:08:37,1.2427380723835157
2023-05-24 16:08:57,2023-05-24 16:08:57,1.3537572100756292
2023-05-24 16:09:25,2023-05-24 16:09:25,1.3536241021214683
2023-05-24 16:09:50,2023-05-24 16:09:50,1.2873187654707683
2023-05-24 16:10:18,2023-05-24 16:10:18,1.3848699482608235
2023-05-24 16:10:48,2023-05-24 16:10:48,1.4053300628232184
2023-05-24 16:11:11,2023-05-24 16:11:11,1.269081312767945
2023-05-24 16:11:37,2023-05-24 16:11:37,1.3163376388367856
2023-05-24 16:12:05,2023-05-24 16:12:05,1.3979756562905938
2023-05-24 16:12:27,2023-05-24 16:12:27,1.3089162252709394
2023-05-24 16:12:48,2023-05-24 16:12:48,1.3885592190007447
2023-05-24 16:13:06,2023-05-24 16:13:06,1.3055555820465088
2023-05-24 16:13:11,2023-05-24 16:13:11,0.834024070872658
2023-05-24 16:13:32,2023-05-24 16:13:32,1.160359412541226
2023-05-24 16:22:24,2023-05-24 16:22:24,0.3436058028988593
2023-05-24 16:23:26,2023-05-24 16:23:26,1.3029946672166508
2023-05-24 16:24:04,2023-05-24 16:24:04,1.1863050846662762
2023-05-24 16:24:41,2023-05-24 16:24:41,0.9984628626017463
2023-05-24 16:30:17,2023-05-24 16:30:17,0.2748846497265051
2023-05-24 16:31:03,2023-05-24 16:31:03,0.767876557716226
2023-05-24 17:02:33,2023-05-24 17:02:33,0.34360582569091475
2023-05-24 17:10:51,2023-05-24 17:10:51,0.3436058154774933
2023-05-24 17:15:03,2023-05-24 17:15:03,0.3436057858703141
2023-05-24 17:18:48,2023-05-24 17:18:48,0.34360577887480415
2023-05-24 17:59:28,2023-05-24 17:59:28,0.3436058018095332
2023-05-24 18:01:16,2023-05-24 18:01:16,0.4760697806881151
2023-05-24 18:05:16,2023-05-24 18:05:16,0.4220446654341474
2023-05-24 18:06:35,2023-05-24 18:06:35,0.46398715189605283
2023-05-24 18:07:20,2023-05-24 18:07:20,1.9119697803098357
2023-05-24 18:08:36,2023-05-24 18:08:36,0.41247266013381007
2023-05-24 18:10:25,2023-05-24 18:10:25,0.4024245641447652
2023-05-24 18:12:14,2023-05-24 18:12:14,0.9684859766315811
2023-05-24 18:12:50,2023-05-24 18:12:50,0.5235416082358728
2023-05-24 18:13:18,2023-05-24 18:13:18,1.4373759062335065
2023-05-24 18:13:42,2023-05-24 18:13:42,0.775174617325428
2023-05-24 18:14:07,2023-05-24 18:14:07,1.2916763628069674
2023-05-24 18:14:33,2023-05-24 18:14:33,0.7863320909971456
2023-05-24 18:15:00,2023-05-24 18:15:00,1.646002578630758
2023-05-24 18:15:26,2023-05-24 18:15:26,1.3696269985749006
2023-05-24 18:15:45,2023-05-24 18:15:45,1.4823474991174117
2023-05-24 18:16:00,2023-05-24 18:16:00,1.5566437341037476
2023-05-24 18:16:26,2023-05-24 18:16:26,0.42462394477977283
2023-05-24 18:16:50,2023-05-24 18:16:50,1.9895189385798169
2023-05-24 18:17:16,2023-05-24 18:17:16,1.8995407781959837
2023-05-24 18:17:45,2023-05-24 18:17:45,1.3208677456534181
2023-05-24 18:18:15,2023-05-24 18:18:15,0.756119969466583
2023-05-24 18:18:55,2023-05-24 18:18:55,0.889733481563116
2023-05-24 18:19:33,2023-05-24 18:19:33,1.9942612444254468
2023-05-24 18:20:04,2023-05-24 18:20:04,0.9749461510191313
2023-05-24 18:20:33,2023-05-24 18:20:33,1.2290305037347649
2023-05-24 18:21:11,2023-05-24 18:21:11,0.6456051041759148
2023-05-24 18:24:15,2023-05-24 18:24:15,0.34171971955394936
2023-05-24 18:44:27,2023-05-24 18:44:27,0.2863381767984429
2023-05-24 18:45:15,2023-05-24 18:45:15,1.0460652916385886
2023-05-24 18:45:48,2023-05-24 18:45:48,1.3479766678474574
2023-05-24 18:46:19,2023-05-24 18:46:19,0.5287643537732916
2023-05-24 18:53:09,2023-05-24 18:53:09,0.3321522850861937
2023-05-24 18:55:23,2023-05-24 18:55:23,0.3092452309423183
2023-05-24 18:56:15,2023-05-24 18:56:15,1.4922749622771614
2023-05-24 18:56:45,2023-05-24 18:56:45,1.4442222995090677
2023-05-24 18:57:21,2023-05-24 18:57:21,1.4844926251557875
2023-05-24 18:57:57,2023-05-24 18:57:57,1.5179899068322276
2023-05-24 18:58:27,2023-05-24 18:58:27,1.4340959647756786
2023-05-24 18:58:57,2023-05-24 18:58:57,1.3725762741964291
2023-05-24 18:59:28,2023-05-24 18:59:28,1.3373480479257618
2023-05-24 18:59:58,2023-05-24 18:59:58,1.3017522491477405
2023-05-24 19:00:28,2023-05-24 19:00:28,1.33698555183909
2023-05-24 19:00:58,2023-05-24 19:00:58,1.371695959449426
2023-05-24 19:01:29,2023-05-24 19:01:29,1.4414414980714823
2023-05-24 19:02:01,2023-05-24 19:02:01,1.440339836742247
2023-05-24 19:02:33,2023-05-24 19:02:33,1.4082446218431501
2023-05-24 19:03:04,2023-05-24 19:03:04,1.495163118494432
2023-05-24 19:03:34,2023-05-24 19:03:34,1.4370347092486286
2023-05-24 19:04:04,2023-05-24 19:04:04,1.4123323287582574
2023-05-24 19:04:34,2023-05-24 19:04:34,1.4446992460527377
2023-05-24 19:05:05,2023-05-24 19:05:05,1.4140615499216374
2023-05-24 19:05:35,2023-05-24 19:05:35,1.4197223972518063
2023-05-24 19:06:05,2023-05-24 19:06:05,1.4017572819799746
2023-05-24 19:06:35,2023-05-24 19:06:35,1.487637480679026
2023-05-24 19:07:06,2023-05-24 19:07:06,1.4947671574811414
2023-05-24 19:07:36,2023-05-24 19:07:36,1.521527219713548
2023-05-24 19:08:06,2023-05-24 19:08:06,1.5181178443070058
2023-05-24 19:08:36,2023-05-24 19:08:36,1.5057662711715498
2023-05-24 19:09:06,2023-05-24 19:09:06,1.4551778778584241
2023-05-24 19:09:36,2023-05-24 19:09:36,1.4918293140833452
2023-05-24 19:10:07,2023-05-24 19:10:07,1.4735874396981667
2023-05-24 19:10:37,2023-05-24 19:10:37,1.419319821506828
2023-05-24 19:11:07,2023-05-24 19:11:07,1.4018909883987976
2023-05-24 19:11:37,2023-05-24 19:11:37,1.4050319448709425
2023-05-24 19:12:07,2023-05-24 19:12:07,1.414410216022628
2023-05-24 19:12:37,2023-05-24 19:12:37,1.3593583059690144
2023-05-24 19:13:07,2023-05-24 19:13:07,1.3122821768957262
2023-05-24 19:13:07,2023-05-24 19:13:07,1.3122821276611756
2023-05-24 19:13:30,2023-05-24 19:13:30,1.1981379446143479
2023-05-24 19:16:44,2023-05-24 19:16:44,0.3436058028988593
2023-05-24 19:18:09,2023-05-24 19:18:09,0.7929999455498693
2023-05-24 19:19:51,2023-05-24 19:19:51,0.3812684940563293
2023-05-24 19:21:14,2023-05-24 19:21:14,1.286730255949928
2023-05-24 19:54:12,2023-05-24 19:54:12,1.0024731462207421
2023-05-25 01:24:21,2023-05-25 01:24:21,0.34360577887480415
2023-05-25 02:17:00,2023-05-25 02:17:00,0.010784313725490196
2023-05-25 04:39:30,2023-05-25 04:39:30,0.1621212121212121
2023-05-25 05:15:00,2023-05-25 05:15:00,0.060057471264367814
2023-05-25 05:50:00,2023-05-25 05:50:00,0.365
2023-05-25 11:45:30,2023-05-25 11:45:30,0.007439198855507869
2023-05-25 13:36:30,2023-05-25 13:36:30,0.2748846497265051
2023-05-25 22:08:17,2023-05-25 22:08:17,0.3436057901673609
2023-05-26 08:33:30,2023-05-26 08:33:30,0.0
2023-05-26 12:41:09,2023-05-26 12:41:09,0.34360578283710463
2023-05-26 12:42:28,2023-05-26 12:42:28,0.5753567097160827
2023-05-26 13:37:43,2023-05-26 13:37:43,0.4416925872635911
2023-05-26 13:38:03,2023-05-26 13:38:03,1.4607785329252703
2023-05-26 13:38:23,2023-05-26 13:38:23,1.0827397225822337
2023-05-26 13:38:42,2023-05-26 13:38:42,0.71748720896566
2023-05-26 14:10:04,2023-05-26 14:10:04,0.34360580042972017
2023-05-26 18:21:37,2023-05-26 18:21:37,0.34360582569091475
2023-05-26 18:43:08,2023-05-26 18:43:08,0.6369261820904657
2023-05-26 18:43:59,2023-05-26 18:43:59,0.5542020539325956
2023-05-26 19:33:59,2023-05-26 19:33:59,0.2977917038703806
2023-05-26 22:29:07,2023-05-26 22:29:07,0.2977917038703806
2023-05-27 11:29:43,2023-05-27 11:29:43,0.3436057901673609
2023-05-27 13:10:43,2023-05-27 13:10:43,1.08618958948044
2023-05-27 18:05:20,2023-05-27 18:05:20,0.2634311226545675
2023-05-27 18:52:05,2023-05-27 18:52:05,0.320698758014256
2023-05-27 22:58:34,2023-05-27 22:58:34,0.3436058071316694
2023-05-27 22:59:18,2023-05-27 22:59:18,0.27496321064383195
2023-05-27 23:31:19,2023-05-27 23:31:19,0.3436058080668251
2023-05-28 07:50:00,2023-05-28 07:50:00,0.34360581606760204
2023-05-28 07:54:36,2023-05-28 07:54:36,0.2977917038703806
